company.href,company.name,url,location,year.founded,fte,type.of.company,category,company.function,sector(s),source.of.revenue,description,short.description,social.impact,financial.info,data.collection,dataset.url,dataset.name
/Credit-Sesame,Credit Sesame,http://creditsesame.com,"Mountain View, CA",2010,30,Private,,Financial/investment services,Finance,"Advertising, Lead generation to other businesses","Credit Sesame was founded on a very simple principle: Assets – Liabilities = Wealth, and the recognition that most people overlook how important managing their credit and loans is to building wealth. Most financial services companies direct customers to focus on investing and don't address a significant contributor to the wealth equation – the mortgages, loans and credit cards we pay each month. That's where we come in. With our deep expertise in developing bank-level credit and loan analytics, and the belief that transparency and access to financial information are fundamental consumer rights, we established Credit Sesame in 2010.",Credit Sesame is a free online personal finance tool that provides the best way for consumers to save money on loans and credit needs.,Not answered by company,Not answered by company,questionnaire,https://www.census.gov/acs/www/,US Census Bureau American Community Survey (ACS)
/Datamade,DataMade,http://datamade.us,"Chicago, IL",2012,2,Private,,Information for consumers,"Geospatial data/mapping, Scientific Research","Data management and analytic services, Philanthropy (foundations,  donations), Other","DataMade is a civic technology company. We work on projects that make open data, make open source software, and make people more powerful. ","Datamade deploys civic apps, builds custom visualizations, and trains people to work with open data.","Citizens using our tools to improve their understanding of government, liberation of data, website traffic and popularity.","2012 revenue: $43,420.88 (July - Dec 2012)
2013 revenue $85,000+
12 clients
3 employees (including owners",questionnaire,https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-present/ijzp-q8t2,Crimes - 2001 to Present
/Datamade,DataMade,http://datamade.us,"Chicago, IL",2012,2,Private,,Information for consumers,"Geospatial data/mapping, Scientific Research","Data management and analytic services, Philanthropy (foundations,  donations), Other","DataMade is a civic technology company. We work on projects that make open data, make open source software, and make people more powerful. ","Datamade deploys civic apps, builds custom visualizations, and trains people to work with open data.","Citizens using our tools to improve their understanding of government, liberation of data, website traffic and popularity.","2012 revenue: $43,420.88 (July - Dec 2012)
2013 revenue $85,000+
12 clients
3 employees (including owners",questionnaire,https://datacatalog.cookcountyil.gov/Finance-Administration/Cook-County-Budget-1993-2011/y39t-8wqx,Cook County Budget 1993-2011
/Datamarket,DataMarket,http://datamarket.com,"Boston, MA",2008,15,Private,,Data management and analysis,"Education, Energy, Finance, Health and Health Care, Manufacturing, Scientific Research, Trade, Transportation, Telecom",Software licensing,"DataMarket helps people find and understand data. We bring complex and diverse data together in one place and one format so it can be searched, compared, visualized and shared across teams, organizations or on the web. DataMarket is licensed to enterprises and data publishers as a white-label SaaS solution and includes seamless access to our ever-expanding collection of facts and figures from leading global data providers. Our open data portal, datamarket.com, enables anyone to use our search and visualization technology to explore a vast amount of key public data from around the world, whenever they wish and free of charge.","DataMarket brings complex and diverse data together so you can search, compare, visualize and share it in one place and one format.","We believe that helping enterprises and organizations to make better decisions - by making it easier to use all of the data they have at their disposal - contributes to the public good. We also operate a major free and open portal that makes key public data from around the world easier to find, compare and use, and it is visited and used by tens of thousands of people every month. The number of people using our technology and the number of queries they can answer and visualize, whether on our open portal or by our enterprise customers, is in our view one general measure of the social utility of our platform.","We are a private company founded in 2008 and as of mid-2013 had received about $1.8 million in founder, angel and seed investment. We have been roughly doubling annual turnover for several years running and in 2012 had sales of $1.3 million.",questionnaire,http://www.stlouisfed.org/,Federal Reserve Bank of St. Louis
/Datamarket,DataMarket,http://datamarket.com,"Boston, MA",2008,15,Private,,Data management and analysis,"Education, Energy, Finance, Health and Health Care, Manufacturing, Scientific Research, Trade, Transportation, Telecom",Software licensing,"DataMarket helps people find and understand data. We bring complex and diverse data together in one place and one format so it can be searched, compared, visualized and shared across teams, organizations or on the web. DataMarket is licensed to enterprises and data publishers as a white-label SaaS solution and includes seamless access to our ever-expanding collection of facts and figures from leading global data providers. Our open data portal, datamarket.com, enables anyone to use our search and visualization technology to explore a vast amount of key public data from around the world, whenever they wish and free of charge.","DataMarket brings complex and diverse data together so you can search, compare, visualize and share it in one place and one format.","We believe that helping enterprises and organizations to make better decisions - by making it easier to use all of the data they have at their disposal - contributes to the public good. We also operate a major free and open portal that makes key public data from around the world easier to find, compare and use, and it is visited and used by tens of thousands of people every month. The number of people using our technology and the number of queries they can answer and visualize, whether on our open portal or by our enterprise customers, is in our view one general measure of the social utility of our platform.","We are a private company founded in 2008 and as of mid-2013 had received about $1.8 million in founder, angel and seed investment. We have been roughly doubling annual turnover for several years running and in 2012 had sales of $1.3 million.",questionnaire,www.gpo.gov/,US Government Priniting Office
/Energy-Points-Inc,"Energy Points, Inc.",http://energypoints.com,"Boston, MA",2011,16,Private,,Data management and analysis,"Energy, Environmental, Geospatial data/mapping","Subscriptions, Software licensing","Energy Points uses a unifying metric, big data and comprehensive analytics to manage enterprise energy resources, such as electricity, fuels, water, and materials. The Company ""software-as-a-service (SaaS)"" platform combines advanced analytics with complex resource scarcity data to translate all resources into a unifying metric enabling a direct, one-to-one comparison of domains such as electricity, water, waste and fuel.

The Energy Resource Management (ERM) industry is growing rapidly, similar to Customer Relationship Management a few decades ago. However, the ERM Industry has been struggling to find a simple and accurate, unifying solution that enables operational management and optimization of energy resources (water, electricity, fuel, waste etc.) across enterprises.

Energy Points directly addresses how companies can maximize resource efficiency with immediate financial return enhancing operational excellence, sustainability and branding.","Energy Points uses a unifying metric, big data and comprehensive analytics to manage enterprise energy resources, such as electricity, fuels, water, and materials.",We engage and continue to work with faculty and students at colleges and universities to teach our quantitatively rigorous approach to resource sustainability. We also work on research projects related to energy and material efficiency meant to benefit the common understanding of sustainability and environmental performance.,"We allow organizations to optimize their financial and environmental performance. Our model is entirely business-to-business. We sell two products: a portal designed for organizations that consume multiple resources (electricity, water, etc.) typically in a large portfolio of assets. Our portal allows customers to analyze their portfolio, identify outliers, compare to benchmarks of environmental and financial performance as well as select and track projects. The other product is a software development kit (SDK) that serves as a calculation engine for companies that have their own portal.  We don't disclose revenue or funding figures.",questionnaire,http://www.epa.gov/cleanenergy/energy-resources/egrid/index.html,eGRID
/Energy-Points-Inc,"Energy Points, Inc.",http://energypoints.com,"Boston, MA",2011,16,Private,,Data management and analysis,"Energy, Environmental, Geospatial data/mapping","Subscriptions, Software licensing","Energy Points uses a unifying metric, big data and comprehensive analytics to manage enterprise energy resources, such as electricity, fuels, water, and materials. The Company ""software-as-a-service (SaaS)"" platform combines advanced analytics with complex resource scarcity data to translate all resources into a unifying metric enabling a direct, one-to-one comparison of domains such as electricity, water, waste and fuel.

The Energy Resource Management (ERM) industry is growing rapidly, similar to Customer Relationship Management a few decades ago. However, the ERM Industry has been struggling to find a simple and accurate, unifying solution that enables operational management and optimization of energy resources (water, electricity, fuel, waste etc.) across enterprises.

Energy Points directly addresses how companies can maximize resource efficiency with immediate financial return enhancing operational excellence, sustainability and branding.","Energy Points uses a unifying metric, big data and comprehensive analytics to manage enterprise energy resources, such as electricity, fuels, water, and materials.",We engage and continue to work with faculty and students at colleges and universities to teach our quantitatively rigorous approach to resource sustainability. We also work on research projects related to energy and material efficiency meant to benefit the common understanding of sustainability and environmental performance.,"We allow organizations to optimize their financial and environmental performance. Our model is entirely business-to-business. We sell two products: a portal designed for organizations that consume multiple resources (electricity, water, etc.) typically in a large portfolio of assets. Our portal allows customers to analyze their portfolio, identify outliers, compare to benchmarks of environmental and financial performance as well as select and track projects. The other product is a software development kit (SDK) that serves as a calculation engine for companies that have their own portal.  We don't disclose revenue or funding figures.",questionnaire,http://water.usgs.gov/watuse/,Water Use in the United States 2010
/Energy-Solutions-Forum,Energy Solutions Forum,http://energysolforum.com,"New York, NY",2011,4,Private,,Financial/investment services,"Energy, Environmental, Finance",Subscriptions,"Energy Solutions Forum (ESF) is an energy policy infotech company that will revolutionize the energy investment market. Our data product, EnerKnol, provides energy investors for the first time, access to real-time, comprehensive source of U.S. energy policy information from state, federal, and local regulators, thus driving investments forward by solving the problem of inaccessible fragmented data across 80,000+ government offices. ESF's flagship product, ESF Research, pioneers in macro- and industry-level analyses around the highly fragmented government regulations and policies that impact energy markets. ESF is also the founding sponsor of New York Energy Week, a series of ""for the industry, by the industry"" events, launched to foster collaboration and investment in New York's rapidly growing energy economy. ESF founded the initiative based on the company's broader vision to fuel industry investment through cross-sector data products and research designed for all sectors of the diverse, and often fragmented, energy industry.",Energy Solutions Forum provides the energy industry with U.S. energy and environmental policy information to support growth of domestic energy markets.,Not answered by company,Not answered by company,questionnaire,www.federalregister.gov/learn/developers,www.federalregister.gov/learn/developers
/Esri,Esri,http://esri.com,"Redlands, CA",1969,3500,Private,,Software and Services,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Transportation, Telecom, Weather, Other","Subscriptions, Software licensing","Esri inspires and enables people to positively impact the future through a deeper, geographic understanding of the changing world around them. At Esri, we believe that geography is at the heart of a more resilient and sustainable future. Governments, industry leaders, academics, and nongovernmental organizations (NGOs) trust us to connect them with the analytic knowledge they need to make these critical decisions that shape the planet.",Esri is the world leader in geographic information systems and has a long history of using open data.,Esri's technology enables organizations to create responsible and sustainable solutions to problems at local and global scales.,Esri is a privately held company with over $1B US revenue annually. We have offices and distributors in over 80 countries worldwide. The Esri Partner Network has over 2000 members who develop applications for specific use cases. Esri has consistently maintained a financial posture of zero debt.,questionnaire,http://www.census.gov/,http://www.census.gov/
/Ezxbrl,Ez-XBRL,http://ez-xbrl.com,"Manassas, VA",2009,,Private,,Data management and analysis,Finance,Software licensing,"Ez-XBRL Solutions, Inc. is a global provider of products and services for Financial Analytics and Financial Regulatory Compliance. We provide analytics solutions by extracting critical information from SEC filings and other public disclosures. Our team comprises of experts with significant knowledge and experience in a diverse set of domains and technologies, including financial services, XBRL, XML databases, Natural Language Processing and Semantic Analytics. Ez-XBRL is a member of XBRL US and is playing a key role in the development of XBRL standards and global adoption. The company is headquartered in the USA and has operations in the UK and India.","We use innovative technologies to provide solutions for financial research, analytics and regulatory compliance.","Our technology and technical capabilities enables better public company disclosures, transparency and helps financial market stakeholders research and analyze corporations much more effectively. Our solutions help investors, regulators and auditors spot hard to find information more easily.",We have been consistently ranked among the top 4 XBRL product vendors in the US. Over 700 public companies have used our solutions complete regulatory filings. Our revenues have shown consistent growth since 2010 and we are poised for substantial growth within the next 12 months.,questionnaire,http://www.sec.gov/edgar/searchedgar/webusers.htm,US Securities and Exchange Commision (SEC) Next-Generation EDGAR System
/FarmLogs,FarmLogs,http://farmlogs.com,"Ann Arbor, MI",2011,7,Private,,Data management and analysis,Agriculture,"Subscriptions, User fees for web or mobile access","FarmLogs's mission is to invent the future of farming. Our technology makes farming more efficient and more profitable as demand for food production continues to grow. At FarmLogs we’ve seen how other businesses have leveraged web and mobile software to improve efficiency and increase profits, and we know that the same can be true for farming. We believe putting the grower first. The hard working people behind growing crops often get overlooked, but ultimately it is the farmer who is at the core of agriculture. By serving the farmer, we are serving the industry that we and our families come from and rely on.","FarmLogs is the best way for farmers to forecast and measure profits, track expenses, manage risk, and get informed all from one place.",FarmLogs measures more efficient food production and more sustainable farming.,FarmLogs was a part of Y Combinator and are a VC backed company.,questionnaire,http://www.nass.usda.gov/research/Cropland/SARS1a.htm,Cropland Data Layer
/FarmLogs,FarmLogs,http://farmlogs.com,"Ann Arbor, MI",2011,7,Private,,Data management and analysis,Agriculture,"Subscriptions, User fees for web or mobile access","FarmLogs's mission is to invent the future of farming. Our technology makes farming more efficient and more profitable as demand for food production continues to grow. At FarmLogs we’ve seen how other businesses have leveraged web and mobile software to improve efficiency and increase profits, and we know that the same can be true for farming. We believe putting the grower first. The hard working people behind growing crops often get overlooked, but ultimately it is the farmer who is at the core of agriculture. By serving the farmer, we are serving the industry that we and our families come from and rely on.","FarmLogs is the best way for farmers to forecast and measure profits, track expenses, manage risk, and get informed all from one place.",FarmLogs measures more efficient food production and more sustainable farming.,FarmLogs was a part of Y Combinator and are a VC backed company.,questionnaire,http://www.srh.noaa.gov/ridge2/Precip/qpehourlyshape/latest,Hourly Precipitation
/Fastcase,Fastcase,http://fastcase.com,"Washington, DC",1999,90,Private,,Data management and analysis,"Other, Law and Government",Subscriptions,"Fastcase's mission is to democratize the law and to make legal research smarter.  America is a beacon to the world, a shining example of the rule of law -- yet access to our law is tightly controlled by a publishing duopoly.  Fastcase has created new ways to access the law, with smarter legal research tools and free apps for iOS and Android devices.  Fastcase also maintains the Public Library of Law, a free law library for nonlawyers.

Fastcase partners with 24 state bar associations to provide free legal research for their members, and today serve more than 600,000 subscribers.  According to the 2013 ABA Tech Survey, Fastcase is by far the most popular legal app in America.  Fastcase is based in Washington, D.C.","Fastcase puts the whole American law library on the desktop -- providing online access to millions of cases, statutes, and regulations, and at a fraction of the cost of existing alternatives.","We measure our impact by the number of people who are able to use our legal research tools to access the law, and with 600,000 subscribers and about 200,000 free mobile users, usage is very high.","Fastcase is a private company, so we don't publicly disclose our financials.  But the company has been growing and profitable since 2005.  We raised a modest round of outside financing in 2003, but have scaled the business based on revenues.

Operationally, we are harvesting public law from thousands of websites every day, and keying large volumes of books.  It would be nice if courts and legislatures released their work in structured or consistent data, but they don't, so a lot of our work is collecting and structuring public law in a consistent format.",questionnaire,http://www.supremecourt.gov/opinions/slipopinions.aspx,2013 Term Opinions of the Court
/Fastcase,Fastcase,http://fastcase.com,"Washington, DC",1999,90,Private,,Data management and analysis,"Other, Law and Government",Subscriptions,"Fastcase's mission is to democratize the law and to make legal research smarter.  America is a beacon to the world, a shining example of the rule of law -- yet access to our law is tightly controlled by a publishing duopoly.  Fastcase has created new ways to access the law, with smarter legal research tools and free apps for iOS and Android devices.  Fastcase also maintains the Public Library of Law, a free law library for nonlawyers.

Fastcase partners with 24 state bar associations to provide free legal research for their members, and today serve more than 600,000 subscribers.  According to the 2013 ABA Tech Survey, Fastcase is by far the most popular legal app in America.  Fastcase is based in Washington, D.C.","Fastcase puts the whole American law library on the desktop -- providing online access to millions of cases, statutes, and regulations, and at a fraction of the cost of existing alternatives.","We measure our impact by the number of people who are able to use our legal research tools to access the law, and with 600,000 subscribers and about 200,000 free mobile users, usage is very high.","Fastcase is a private company, so we don't publicly disclose our financials.  But the company has been growing and profitable since 2005.  We raised a modest round of outside financing in 2003, but have scaled the business based on revenues.

Operationally, we are harvesting public law from thousands of websites every day, and keying large volumes of books.  It would be nice if courts and legislatures released their work in structured or consistent data, but they don't, so a lot of our work is collecting and structuring public law in a consistent format.",questionnaire,http://uscode.house.gov/download/download.shtml;jsessionid=1FA3E8C9BA28C9B85B4C2E813A18E7F2,http://uscode.house.gov/download/download.shtml;jsessionid=1FA3E8C9BA28C9B85B4C2E813A18E7F2
/Genability,Genability,http://genability.com,"San Francisco, CA",2010,10,Private,,Data management and analysis,Energy,Data management and analytic services,"Genability is a software company helping New Energy Companies build energy cost savings into their products and services. They include solar developers, energy services firms, EV manufacturers, and the makers of internet connected devices.  And they are fundamentally changing the way consumers receive and interact with their power.  Genability helps these New Energy Companies build energy intelligence into how their products work and are sold.  Selling more of them, and saving their customers money.  ",Genability helps New Energy companies build energy intelligence into how their products work and are sold.,"Increased adoption of renewables, solar, storage, EV, etc.",n/a,questionnaire,,Utility data
/Govtribe,GovTribe,http://govtribe.com,"Arlington, VA",2012,3,Private,,Data management and analysis,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Trade, Transportation, Telecom, Weather","Subscriptions, User fees for web or mobile access","GovTribe believes in the power of open government data. We believe that you do not always need a CIO to pick the tools that make you successful. We democratize the information you need, as well as your choice of technology. 

With that in mind, GovTribe proudly introduces h?rd. The h?rd iPhone app gives you the world of government contracting in real time. With h?rd, you can easily track projects, competitors, agencies, contracting officers, and much more.",GovTribe makes products to help people who are interested in the world of government contracting.,GovTribe measures its impact by the increased efficiency of the market for government contracting.,"GovTribe was  bootstrapped by its founders until November 2013. From that time through present, we are raising $350k through a convertible note. We project to be cash flow positive in late 2014.",questionnaire,http://www.fbo.gov,Federal Business Opportunities (Fed Biz Opps)
/Govtribe,GovTribe,http://govtribe.com,"Arlington, VA",2012,3,Private,,Data management and analysis,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Trade, Transportation, Telecom, Weather","Subscriptions, User fees for web or mobile access","GovTribe believes in the power of open government data. We believe that you do not always need a CIO to pick the tools that make you successful. We democratize the information you need, as well as your choice of technology. 

With that in mind, GovTribe proudly introduces h?rd. The h?rd iPhone app gives you the world of government contracting in real time. With h?rd, you can easily track projects, competitors, agencies, contracting officers, and much more.",GovTribe makes products to help people who are interested in the world of government contracting.,GovTribe measures its impact by the increased efficiency of the market for government contracting.,"GovTribe was  bootstrapped by its founders until November 2013. From that time through present, we are raising $350k through a convertible note. We project to be cash flow positive in late 2014.",questionnaire,http://www.usaspending.gov,USA Spending
/Govtribe,GovTribe,http://govtribe.com,"Arlington, VA",2012,3,Private,,Data management and analysis,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Trade, Transportation, Telecom, Weather","Subscriptions, User fees for web or mobile access","GovTribe believes in the power of open government data. We believe that you do not always need a CIO to pick the tools that make you successful. We democratize the information you need, as well as your choice of technology. 

With that in mind, GovTribe proudly introduces h?rd. The h?rd iPhone app gives you the world of government contracting in real time. With h?rd, you can easily track projects, competitors, agencies, contracting officers, and much more.",GovTribe makes products to help people who are interested in the world of government contracting.,GovTribe measures its impact by the increased efficiency of the market for government contracting.,"GovTribe was  bootstrapped by its founders until November 2013. From that time through present, we are raising $350k through a convertible note. We project to be cash flow positive in late 2014.",questionnaire,http://www.fbo.gov,Federal Business Opportunities (Fed Biz Opps)
/Govtribe,GovTribe,http://govtribe.com,"Arlington, VA",2012,3,Private,,Data management and analysis,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Trade, Transportation, Telecom, Weather","Subscriptions, User fees for web or mobile access","GovTribe believes in the power of open government data. We believe that you do not always need a CIO to pick the tools that make you successful. We democratize the information you need, as well as your choice of technology. 

With that in mind, GovTribe proudly introduces h?rd. The h?rd iPhone app gives you the world of government contracting in real time. With h?rd, you can easily track projects, competitors, agencies, contracting officers, and much more.",GovTribe makes products to help people who are interested in the world of government contracting.,GovTribe measures its impact by the increased efficiency of the market for government contracting.,"GovTribe was  bootstrapped by its founders until November 2013. From that time through present, we are raising $350k through a convertible note. We project to be cash flow positive in late 2014.",questionnaire,http://www.usaspending.gov,USA Spending
/Govzilla-Inc,"Govzilla, Inc.",http://fdazilla.com,"Yorkville, IL",2011,,Private,,Data-Driven Business Intelligence,"Agriculture, Health and Health Care, Nutrition","Advertising, Subscriptions, Data management and analytic services","FDAzilla (www.fdazilla.com) provides business intelligence to professionals who work smarter with the FDA. By providing a variety of tools that make FDA-related data more usable, searchable, and actionable, FDAzilla has been referenced in major business and manufacturing recall articles in MSNBC, WSJ, and the Boston Globe. The FDAzilla ecosystem of web resources is viewed more than 100,000+ times/month. Specializing in intelligence related to FDA inspections and FDA 483 reports, FDAzilla is home to the largest online library of 483s, where users can purchase and download FDA 483 reports instantly and anonymously. FDAzilla also provides an FDA 483s/EIRs monitoring service for companies who want to gain a competitive advantage through on-going targeted FDA inspection data.",FDAzilla (www.fdazilla.com) provides business intelligence to professionals who work smarter with the FDA.,Not answered by company,Not answered by company,questionnaire,http://www.fda.gov/,US Food and Drug Administration (FDA)
/GreatSchools,GreatSchools,http://greatschools.org,"San Francisco, CA",1998,70,Nonprofit,,Information for consumers,"Education, Geospatial data/mapping","Advertising, Philanthropy (foundations","The mission of GreatSchools is to inform, inspire and support families, and help parents get a great education for their children.

We leverage the power of data and digital media to help parents find great schools, solve education-related problems, raise expectations for their children's learning, develop education-related parenting skills, and access helpful resources online and in their community.","GreatSchools is the leading independent source of preK-12 school performance information, with profiles of 200,000 public, public charter, and private schools.","We reached 44 million unique visitors last year, including half of all U.S. families with preK-12 children.  67% of users surveyed said GreatSchools influenced their school decision process.

To supplement our school data, we have crowd-sourced more than one million school reviews and ratings from parents, students and teachers.","From our audited financials for the year ended December 31, 2012:
Our total annual support and revenue was $9,623,000.
Earned income (including from advertising and licensing) totaled $2,835,000.
Contributions (including from foundations and individuals) totaled $6,670,000.
Our significant funders include the Laura and John Arnold Foundation, the William and Flora Hewlett Foundation, the David & Lucile Packard Foundation, the Robertson Foundation, and the Walton Family Foundation.",questionnaire,nces.ed.gov/ccd,Common Core of Data (CCD)
/GreatSchools,GreatSchools,http://greatschools.org,"San Francisco, CA",1998,70,Nonprofit,,Information for consumers,"Education, Geospatial data/mapping","Advertising, Philanthropy (foundations","The mission of GreatSchools is to inform, inspire and support families, and help parents get a great education for their children.

We leverage the power of data and digital media to help parents find great schools, solve education-related problems, raise expectations for their children's learning, develop education-related parenting skills, and access helpful resources online and in their community.","GreatSchools is the leading independent source of preK-12 school performance information, with profiles of 200,000 public, public charter, and private schools.","We reached 44 million unique visitors last year, including half of all U.S. families with preK-12 children.  67% of users surveyed said GreatSchools influenced their school decision process.

To supplement our school data, we have crowd-sourced more than one million school reviews and ratings from parents, students and teachers.","From our audited financials for the year ended December 31, 2012:
Our total annual support and revenue was $9,623,000.
Earned income (including from advertising and licensing) totaled $2,835,000.
Contributions (including from foundations and individuals) totaled $6,670,000.
Our significant funders include the Laura and John Arnold Foundation, the William and Flora Hewlett Foundation, the David & Lucile Packard Foundation, the Robertson Foundation, and the Walton Family Foundation.",questionnaire,http://star.cde.ca.gov/star2013/ResearchFileList.aspx,2013 STAR Test Results
/HDScores-Inc,"HDScores, Inc",http://hdscores.com,"Baltimore, MD",2012,4,Private,,Data management and analysis,"Agriculture, Environmental , Health and Health Care, Other",,"HDScores is a team of serial entrepreneurs with various backgrounds and the vision to change the way we work with data, effect public health and food safety.","HDScores makes restaurant inspection data consumable for our clients in an easy to read, search and understand format.","HDScores wants to reduce the effects of food borne illness on the economy, our research proves as inspection data becomes more available and consumable on scale. We have found that as food borne illness, medical expenses, and productivity losses from food borne illness drops, establishments get cleaner and economic development increases.","We are a bootstrapped startup since January of 2012, pre-funding, very early in revenue cycle, with a dedicated core team, advisory and board of directors. Now that we have solved a few large data problems, we are progressing in our monetization strategy.",questionnaire,http://washington.dc.gegov.com/webadmin/dhd_431/web/?a=Inspections,Washington DC Health Department
/HDScores-Inc,"HDScores, Inc",http://hdscores.com,"Baltimore, MD",2012,4,Private,,Data management and analysis,"Agriculture, Environmental , Health and Health Care, Other",,"HDScores is a team of serial entrepreneurs with various backgrounds and the vision to change the way we work with data, effect public health and food safety.","HDScores makes restaurant inspection data consumable for our clients in an easy to read, search and understand format.","HDScores wants to reduce the effects of food borne illness on the economy, our research proves as inspection data becomes more available and consumable on scale. We have found that as food borne illness, medical expenses, and productivity losses from food borne illness drops, establishments get cleaner and economic development increases.","We are a bootstrapped startup since January of 2012, pre-funding, very early in revenue cycle, with a dedicated core team, advisory and board of directors. Now that we have solved a few large data problems, we are progressing in our monetization strategy.",questionnaire,https://data.montgomerycountymd.gov/Community/Food-Inspection/5pue-gfbe,Montgomery County Health Department
/HDScores-Inc,"HDScores, Inc",http://hdscores.com,"Baltimore, MD",2012,4,Private,,Data management and analysis,"Agriculture, Environmental , Health and Health Care, Other",,"HDScores is a team of serial entrepreneurs with various backgrounds and the vision to change the way we work with data, effect public health and food safety.","HDScores makes restaurant inspection data consumable for our clients in an easy to read, search and understand format.","HDScores wants to reduce the effects of food borne illness on the economy, our research proves as inspection data becomes more available and consumable on scale. We have found that as food borne illness, medical expenses, and productivity losses from food borne illness drops, establishments get cleaner and economic development increases.","We are a bootstrapped startup since January of 2012, pre-funding, very early in revenue cycle, with a dedicated core team, advisory and board of directors. Now that we have solved a few large data problems, we are progressing in our monetization strategy.",questionnaire,http://www.healthspace.com/Clients/VDH/vdh_website.nsf,Virginia Health Department
/HealthPocket-Inc,"HealthPocket, Inc.",http://www.healthpocket.com,"Sunnyvale, CA",2012,10,Private,,Consumer research and/or marketing,Health and Health Care,Advertising,"HealthPocket is a start-up firm providing a free website to help consumers make informed health plan decisions in the era of healthcare reform. Using government data and nonprofit-sourced data, HealthPocket.com enables consumers to compare the cost and quality of all health plans available in a given zip code and also allows consumers to shop health plans by health plan acceptance by a doctor. All health plan data on the website is unbiased and does not get weighted by advertising concerns. Additionally, consumers can use the web site anonymously with no personally-identifiable information captured by HealthPocket.com. 

HealthPocket also leverages the government Open Data Initiative to produce nonpartisan research reports on the American health insurance market. HealthPocket research has been cited in top-tier news outlets such as the Wall Street Journal, CNN, Bloomberg, and U.S. News & World Report.",A free customer advocacy website that allows consumers to compare and rank health plans in their area.,We have a dedicated research division that produces nonpartisan research that has been used by the top newspapers in the U.S. as well as by politicians on both ends of the political spectrum.,HealthPocket is a venture-funded start-up in the Silicon Valley. HealthPocket received $2 million in Series A funding by Lightspeed Venture Partners in 2012.,questionnaire,http://www.healthdata.gov/dataset/search/HealthCare%20Finder%20API,HealthCare Finder API
/HealthPocket-Inc,"HealthPocket, Inc.",http://www.healthpocket.com,"Sunnyvale, CA",2012,10,Private,,Consumer research and/or marketing,Health and Health Care,Advertising,"HealthPocket is a start-up firm providing a free website to help consumers make informed health plan decisions in the era of healthcare reform. Using government data and nonprofit-sourced data, HealthPocket.com enables consumers to compare the cost and quality of all health plans available in a given zip code and also allows consumers to shop health plans by health plan acceptance by a doctor. All health plan data on the website is unbiased and does not get weighted by advertising concerns. Additionally, consumers can use the web site anonymously with no personally-identifiable information captured by HealthPocket.com. 

HealthPocket also leverages the government Open Data Initiative to produce nonpartisan research reports on the American health insurance market. HealthPocket research has been cited in top-tier news outlets such as the Wall Street Journal, CNN, Bloomberg, and U.S. News & World Report.",A free customer advocacy website that allows consumers to compare and rank health plans in their area.,We have a dedicated research division that produces nonpartisan research that has been used by the top newspapers in the U.S. as well as by politicians on both ends of the political spectrum.,HealthPocket is a venture-funded start-up in the Silicon Valley. HealthPocket received $2 million in Series A funding by Lightspeed Venture Partners in 2012.,questionnaire,http://www.cms.gov/Research-Statistics-Data-and-Systems/Files-for-Order/NonIdentifiableDataFiles/PrescriptionDrugPlanFormularyPharmacyNetworkandPricingInformationFiles.html,"Prescription Drug Plan Formulary, Pharmacy Network, and Pricing Information Files "
/Healthgrades,Healthgrades,http://www.healthgrades.com/,"Denver, CO, CO",1998,650,Private,,"Advertising,Data management and analytic services,Lead generation to other businesses",Health and Health Care,,"More consumers can access review and interpret information about  comparative hospital quality, safety and patient experience on Healthgrades.com than any other resource anywhere.. We provide risk adjusted ratings of mortality and complications in 37 major disease condition or procedure cohorts in addition to risk adjusted patient safety ratings in 13 major AHRQ PSI categories. Helping to inform patients about where they are more likely to survive their hospitalization or leave without risk of major complications.","Founded in 1998 and headquartered in Denver, Healthgrades is the leading online resource for comprehensive information about physicians and hospitals.",Not answered by company,Not answered by company,questionnaire,Not Publicly Available,CMS MEDPAR
